timestep,month,year,kaoma_precip,min_temp,max_temp
6869,6,573.0,0.0,7.7,23.9
6870,7,573.0,0.0,8.5,22.4
6871,8,573.0,0.0,10.1,26.1
6872,9,573.0,21.1,13.3,28.9
6873,10,573.0,48.2,16.2,31.2
6874,11,573.0,35.1,17.4,31.2
6875,12,573.0,298.2,17.8,27.7
6876,1,574.0,286.6,16.9,28.6
6877,2,574.0,72.1,17.2,26.8
6878,3,574.0,179.0,16.9,26.7
6879,4,574.0,15.0,15.7,26.0
6880,5,574.0,0.0,11.1,25.6
6881,6,574.0,0.0,7.1,21.9
6882,7,574.0,0.0,8.2,24.7
6883,8,574.0,32.5,11.5,27.2
6884,9,574.0,0.0,14.3,29.8
6885,10,574.0,89.7,16.2,31.2
6886,11,574.0,241.6,18.2,30.0
6887,12,574.0,40.9,17.2,26.0
6888,1,575.0,102.0,17.0,27.0
6889,2,575.0,70.8,17.5,27.6
6890,3,575.0,59.7,16.9,26.7
6891,4,575.0,0.0,13.5,26.0
6892,5,575.0,0.0,11.3,25.2
6893,6,575.0,0.0,11.0,25.5
6894,7,575.0,0.0,8.5,22.4
6895,8,575.0,0.0,8.9,26.7
6896,9,575.0,11.0,15.3,30.1
6897,10,575.0,41.1,16.2,31.2
6898,11,575.0,144.8,18.4,31.3
6899,12,575.0,218.3,17.2,26.0
6900,1,576.0,138.5,17.8,26.3
6901,2,576.0,261.0,14.9,27.0
6902,3,576.0,156.7,16.8,28.5
6903,4,576.0,14.2,15.1,26.3
6904,5,576.0,0.0,10.4,26.0
6905,6,576.0,0.0,11.0,25.5
6906,7,576.0,0.0,8.2,24.7
6907,8,576.0,0.0,11.2,27.5
6908,9,576.0,21.1,13.3,28.9
6909,10,576.0,147.4,14.5,29.0
6910,11,576.0,76.1,17.4,31.2
6911,12,576.0,139.3,17.0,26.0
6912,1,577.0,102.0,16.9,28.6
6913,2,577.0,310.8,14.9,27.0
6914,3,577.0,54.8,16.8,27.1
6915,4,577.0,1.1,15.7,26.0
6916,5,577.0,0.0,12.8,28.4
6917,6,577.0,0.0,7.1,21.9
6918,7,577.0,0.0,8.5,22.4
6919,8,577.0,0.0,8.9,26.7
6920,9,577.0,0.0,14.3,29.8
6921,10,577.0,68.6,17.6,33.2
6922,11,577.0,128.9,18.2,30.0
6923,12,577.0,144.9,17.8,27.7
6924,1,578.0,283.6,17.0,27.0
6925,2,578.0,181.1,17.5,27.6
6926,3,578.0,177.7,16.8,27.1
6927,4,578.0,1.1,13.5,26.0
6928,5,578.0,11.0,10.2,24.6
6929,6,578.0,0.0,7.1,21.9
6930,7,578.0,0.0,9.6,22.7
6931,8,578.0,0.0,10.1,26.1
6932,9,578.0,0.2,14.3,29.8
6933,10,578.0,111.8,15.9,31.1
6934,11,578.0,150.9,18.2,30.0
6935,12,578.0,142.5,17.0,26.0
6936,1,579.0,165.3,16.4,27.7
6937,2,579.0,170.2,14.9,27.0
6938,3,579.0,177.7,15.3,28.0
6939,4,579.0,4.9,13.5,26.0
6940,5,579.0,0.0,12.8,28.4
6941,6,579.0,0.0,7.1,21.5
6942,7,579.0,0.0,8.7,24.5
6943,8,579.0,0.0,8.9,26.7
6944,9,579.0,0.0,14.4,31.0
6945,10,579.0,68.6,14.5,29.0
6946,11,579.0,144.8,18.1,31.2
6947,12,579.0,158.0,17.0,26.0
6948,1,580.0,219.1,16.9,28.6
6949,2,580.0,272.9,17.9,26.5
6950,3,580.0,30.9,16.6,27.5
6951,4,580.0,0.0,13.7,26.0
6952,5,580.0,0.0,10.4,26.0
6953,6,580.0,0.0,7.1,21.9
6954,7,580.0,0.0,9.4,24.9
6955,8,580.0,32.5,11.5,27.2
6956,9,580.0,13.5,15.3,30.1
6957,10,580.0,22.2,16.8,29.6
6958,11,580.0,84.7,18.1,31.2
6959,12,580.0,115.5,17.3,30.2
6960,1,581.0,102.7,16.4,27.7
6961,2,581.0,72.1,14.9,27.0
6962,3,581.0,179.0,16.6,27.5
6963,4,581.0,15.0,15.1,26.3
6964,5,581.0,0.0,12.8,28.4
6965,6,581.0,0.0,7.1,21.5
6966,7,581.0,0.0,8.7,24.5
6967,8,581.0,0.0,9.0,23.0
6968,9,581.0,11.8,15.3,30.1
6969,10,581.0,124.6,14.5,29.0
6970,11,581.0,252.6,18.4,31.3
6971,12,581.0,228.4,17.3,30.2
6972,1,582.0,138.5,17.0,27.0
6973,2,582.0,123.8,17.1,27.9
6974,3,582.0,95.1,16.9,26.7
6975,4,582.0,13.7,17.0,26.0
6976,5,582.0,0.0,10.4,26.0
6977,6,582.0,0.0,10.6,26.0
6978,7,582.0,0.0,9.6,22.7
6979,8,582.0,0.0,11.2,27.5
6980,9,582.0,0.0,15.3,30.5
6981,10,582.0,95.6,16.8,29.6
6982,11,582.0,130.6,18.4,31.3
6983,12,582.0,178.8,17.8,27.7
6984,1,583.0,199.6,16.9,28.6
6985,2,583.0,47.1,17.1,27.9
6986,3,583.0,54.8,16.8,27.1
6987,4,583.0,0.0,15.7,26.0
6988,5,583.0,0.0,12.8,28.4
6989,6,583.0,0.0,10.6,26.0
6990,7,583.0,0.0,8.5,22.4
6991,8,583.0,0.0,8.9,26.7
6992,9,583.0,0.8,15.3,30.5
6993,10,583.0,48.6,16.2,31.2
6994,11,583.0,109.9,18.4,31.3
6995,12,583.0,208.1,17.3,30.2
6996,1,584.0,204.8,17.8,26.3
6997,2,584.0,181.1,17.9,26.5
6998,3,584.0,30.9,16.8,27.1
6999,4,584.0,10.1,13.7,26.0
7000,5,584.0,0.0,10.2,24.6
7001,6,584.0,0.0,11.0,25.5
7002,7,584.0,0.0,8.2,24.7
7003,8,584.0,0.0,9.0,23.0
7004,9,584.0,0.0,14.3,29.8
7005,10,584.0,31.3,16.2,31.2
7006,11,584.0,112.7,18.1,31.2
7007,12,584.0,233.0,17.0,26.0
7008,1,585.0,143.3,16.4,27.7
7009,2,585.0,72.1,17.9,26.5
7010,3,585.0,48.3,16.6,27.5
7011,4,585.0,5.6,15.7,26.0
7012,5,585.0,0.0,11.1,25.6
7013,6,585.0,0.0,7.1,21.5
7014,7,585.0,0.0,7.6,23.3
7015,8,585.0,0.0,10.1,26.1
7016,9,585.0,0.5,13.9,29.7
7017,10,585.0,48.6,16.2,31.2
7018,11,585.0,75.9,15.8,29.6
7019,12,585.0,142.5,17.3,30.2
7020,1,586.0,164.4,16.4,27.7
7021,2,586.0,41.0,17.1,27.9
7022,3,586.0,30.8,16.8,28.5
7023,4,586.0,4.5,17.0,26.0
7024,5,586.0,0.4,10.9,23.6
7025,6,586.0,0.0,7.1,21.5
7026,7,586.0,3.5,9.4,24.9
7027,8,586.0,0.0,9.9,25.5
7028,9,586.0,0.0,13.9,29.7
7029,10,586.0,147.4,14.5,29.0
7030,11,586.0,163.0,15.8,29.6
7031,12,586.0,40.9,17.8,27.7
7032,1,587.0,149.9,17.8,26.3
7033,2,587.0,60.5,17.5,27.6
7034,3,587.0,97.6,16.6,27.5
7035,4,587.0,21.1,15.1,26.3
7036,5,587.0,0.0,11.3,25.2
7037,6,587.0,0.0,11.0,25.5
7038,7,587.0,0.0,8.2,24.7
7039,8,587.0,0.0,9.0,23.0
7040,9,587.0,11.8,15.3,30.1
7041,10,587.0,48.6,16.2,31.2
7042,11,587.0,152.0,18.2,30.0
7043,12,587.0,298.2,17.3,30.2
7044,1,588.0,52.6,17.0,27.0
7045,2,588.0,41.0,17.1,27.9
7046,3,588.0,92.3,15.3,28.0
7047,4,588.0,22.3,15.1,26.3
7048,5,588.0,0.0,12.8,28.4
7049,6,588.0,0.0,7.1,21.9
7050,7,588.0,0.0,8.2,24.7
7051,8,588.0,0.0,8.9,26.7
7052,9,588.0,12.0,15.3,30.1
7053,10,588.0,55.2,16.2,31.2
7054,11,588.0,144.8,17.4,31.2
7055,12,588.0,208.6,17.3,30.2
7056,1,589.0,282.8,16.9,28.6
7057,2,589.0,40.7,17.5,27.6
7058,3,589.0,43.7,16.6,27.5
7059,4,589.0,4.6,13.5,26.0
7060,5,589.0,0.0,11.1,25.6
7061,6,589.0,0.0,10.6,26.0
7062,7,589.0,0.0,7.6,23.3
7063,8,589.0,0.0,10.1,26.1
7064,9,589.0,12.0,15.3,30.1
7065,10,589.0,41.1,16.2,31.2
7066,11,589.0,152.0,18.2,30.0
7067,12,589.0,208.6,17.3,30.2
7068,1,590.0,204.8,16.9,28.6
7069,2,590.0,47.1,17.5,27.6
7070,3,590.0,95.5,15.3,28.0
7071,4,590.0,13.7,15.1,26.3
7072,5,590.0,0.0,10.2,24.6
7073,6,590.0,0.0,7.1,21.9
7074,7,590.0,0.0,8.5,22.4
7075,8,590.0,2.8,9.0,23.0
7076,9,590.0,2.3,15.3,30.5
7077,10,590.0,15.6,17.6,33.2
7078,11,590.0,130.6,18.2,30.0
7079,12,590.0,208.1,17.3,30.2
7080,1,591.0,242.5,17.8,26.3
7081,2,591.0,174.2,17.9,26.5
7082,3,591.0,91.8,16.6,27.5
7083,4,591.0,2.6,13.5,26.0
7084,5,591.0,0.0,10.2,24.6
7085,6,591.0,0.0,7.1,21.5
7086,7,591.0,0.0,7.6,23.3
7087,8,591.0,0.4,10.1,26.1
7088,9,591.0,0.0,14.4,31.0
7089,10,591.0,167.0,16.8,29.6
7090,11,591.0,112.7,18.1,31.2
7091,12,591.0,203.3,17.3,30.2
7092,1,592.0,165.3,16.4,27.7
7093,2,592.0,41.0,17.1,27.9
7094,3,592.0,91.8,16.9,26.7
7095,4,592.0,5.4,13.7,26.0
7096,5,592.0,0.0,11.3,25.2
7097,6,592.0,0.0,7.1,21.9
7098,7,592.0,0.0,9.4,24.9
7099,8,592.0,0.0,9.0,23.0
7100,9,592.0,0.0,14.4,31.0
7101,10,592.0,124.6,15.9,31.1
7102,11,592.0,152.0,18.2,30.0
7103,12,592.0,185.5,17.8,27.7
7104,1,593.0,214.4,16.9,28.6
7105,2,593.0,181.1,17.2,26.8
7106,3,593.0,95.5,15.3,28.0
7107,4,593.0,0.0,15.7,26.0
7108,5,593.0,0.0,10.9,23.6
7109,6,593.0,0.0,10.6,26.0
7110,7,593.0,0.0,9.6,22.7
7111,8,593.0,0.0,9.0,23.0
7112,9,593.0,21.1,13.3,28.9
7113,10,593.0,54.9,16.9,27.9
7114,11,593.0,163.0,15.8,29.6
7115,12,593.0,361.4,17.8,27.7
7116,1,594.0,199.6,16.9,28.6
7117,2,594.0,219.9,17.9,26.5
7118,3,594.0,51.5,16.9,26.7
7119,4,594.0,21.1,15.1,26.3
7120,5,594.0,0.0,10.9,23.6
7121,6,594.0,0.0,7.1,21.5
7122,7,594.0,0.0,9.4,24.9
7123,8,594.0,0.0,9.9,25.5
7124,9,594.0,24.3,13.3,28.9
7125,10,594.0,147.4,16.8,29.6
7126,11,594.0,130.6,18.1,31.2
7127,12,594.0,208.1,17.3,30.2
7128,1,595.0,232.1,17.8,26.3
7129,2,595.0,261.0,17.2,26.8
7130,3,595.0,51.5,16.8,27.1
7131,4,595.0,13.7,15.1,26.3
7132,5,595.0,0.0,11.3,25.2
7133,6,595.0,0.0,7.1,21.5
7134,7,595.0,0.0,9.6,22.7
7135,8,595.0,0.0,9.0,23.0
7136,9,595.0,0.2,14.3,29.8
7137,10,595.0,95.6,16.8,29.6
7138,11,595.0,76.1,17.4,31.2
7139,12,595.0,139.3,17.0,26.0
7140,1,596.0,143.3,17.0,27.0
7141,2,596.0,123.8,17.2,26.8
7142,3,596.0,0.0,16.8,27.1
7143,4,596.0,204.8,15.8,27.3
7144,5,596.0,0.0,10.9,23.6
7145,6,596.0,0.0,10.6,26.0
7146,7,596.0,0.0,8.2,24.7
7147,8,596.0,0.0,11.2,27.5
7148,9,596.0,13.5,15.3,30.1
7149,10,596.0,95.6,16.8,29.6
7150,11,596.0,98.5,18.1,31.2
7151,12,596.0,185.5,17.2,26.0
7152,1,597.0,237.9,17.8,26.3
7153,2,597.0,47.1,17.5,27.6
7154,3,597.0,1.3,16.8,28.5
7155,4,597.0,14.2,15.8,27.3
7156,5,597.0,0.0,11.1,25.6
7157,6,597.0,0.0,7.1,21.5
7158,7,597.0,0.0,7.6,23.3
7159,8,597.0,0.0,9.0,23.0
7160,9,597.0,0.0,14.4,31.0
7161,10,597.0,111.8,15.9,31.1
7162,11,597.0,231.4,18.2,30.0
7163,12,597.0,286.3,17.0,26.0
7164,1,598.0,232.1,17.8,26.3
7165,2,598.0,209.1,17.5,27.6
7166,3,598.0,26.2,16.6,27.5
7167,4,598.0,5.6,13.7,26.0
7168,5,598.0,0.0,10.4,26.0
7169,6,598.0,0.0,10.6,26.0
7170,7,598.0,0.0,9.6,22.7
7171,8,598.0,0.0,9.0,23.0
7172,9,598.0,23.2,13.3,28.9
7173,10,598.0,14.0,17.6,33.2
7174,11,598.0,124.2,18.2,30.0
7175,12,598.0,208.6,17.3,30.2
7176,1,599.0,188.0,17.8,26.3
7177,2,599.0,24.3,17.2,26.8
7178,3,599.0,54.8,16.8,27.1
7179,4,599.0,0.0,15.7,26.0
7180,5,599.0,0.0,12.8,28.4
7181,6,599.0,0.0,7.1,21.5
7182,7,599.0,0.0,7.6,23.3
7183,8,599.0,17.3,8.9,26.7
7184,9,599.0,0.0,13.9,29.7
7185,10,599.0,124.6,14.5,29.0
7186,11,599.0,163.0,18.4,31.3
7187,12,599.0,139.3,17.2,26.0
7188,1,600.0,242.5,16.4,27.7
7189,2,600.0,72.1,17.2,26.8
7190,3,600.0,43.7,16.6,27.5
7191,4,600.0,15.0,15.7,26.0
7192,5,600.0,0.0,10.2,24.6
7193,6,600.0,0.0,7.1,21.5
7194,7,600.0,0.0,9.4,24.9
7195,8,600.0,0.0,11.2,27.5
7196,9,600.0,0.0,14.4,31.0
7197,10,600.0,48.6,16.2,31.2
7198,11,600.0,140.0,18.4,31.3
7199,12,600.0,122.1,17.3,30.2
7200,1,601.0,253.1,17.0,27.0
7201,2,601.0,174.2,17.5,27.6
7202,3,601.0,59.7,16.9,26.7
7203,4,601.0,10.1,17.0,26.0
7204,5,601.0,0.0,10.9,23.6
7205,6,601.0,0.0,11.0,25.5
7206,7,601.0,0.0,9.6,22.7
7207,8,601.0,0.0,10.1,26.1
7208,9,601.0,7.6,14.4,31.0
7209,10,601.0,124.6,16.2,31.2
7210,11,601.0,252.6,17.4,31.2
7211,12,601.0,260.0,17.3,30.2
7212,1,602.0,165.3,16.4,27.7
7213,2,602.0,165.4,17.9,26.5
7214,3,602.0,88.8,15.3,28.0
7215,4,602.0,0.0,13.5,26.0
7216,5,602.0,0.0,12.8,28.4
7217,6,602.0,0.0,7.1,21.5
7218,7,602.0,0.0,8.5,22.4
7219,8,602.0,32.5,11.5,27.2
7220,9,602.0,11.0,15.3,30.1
7221,10,602.0,55.2,16.9,27.9
7222,11,602.0,231.4,18.4,31.3
7223,12,602.0,218.3,17.2,26.0
7224,1,603.0,102.7,16.4,27.7
7225,2,603.0,218.5,14.9,27.0
7226,3,603.0,50.5,16.8,27.1
7227,4,603.0,15.0,17.0,26.0
7228,5,603.0,0.0,11.3,25.2
7229,6,603.0,0.0,7.1,21.5
7230,7,603.0,0.0,7.6,23.3
7231,8,603.0,0.0,11.2,27.5
7232,9,603.0,0.0,14.4,31.0
7233,10,603.0,97.8,16.8,29.6
7234,11,603.0,58.9,18.1,31.2
7235,12,603.0,111.6,17.0,26.0
7236,1,604.0,143.3,16.4,27.7
7237,2,604.0,219.9,14.9,27.0
7238,3,604.0,179.3,16.8,27.1
7239,4,604.0,0.0,17.0,26.0
7240,5,604.0,0.0,11.3,25.2
7241,6,604.0,0.0,10.6,26.0
7242,7,604.0,0.0,9.4,24.9
7243,8,604.0,0.0,9.9,25.5
7244,9,604.0,0.0,13.9,29.7
7245,10,604.0,55.2,15.9,31.1
7246,11,604.0,35.1,17.4,31.2
7247,12,604.0,158.0,17.2,26.0
7248,1,605.0,143.3,17.0,27.0
7249,2,605.0,60.5,17.5,27.6
7250,3,605.0,120.3,16.8,28.5
7251,4,605.0,22.3,15.1,26.3
7252,5,605.0,0.0,10.4,26.0
7253,6,605.0,0.0,7.1,21.5
7254,7,605.0,0.0,8.5,22.4
7255,8,605.0,0.0,9.9,25.5
7256,9,605.0,0.0,14.4,31.0
7257,10,605.0,22.2,14.5,29.0
7258,11,605.0,128.9,17.4,31.2
7259,12,605.0,321.4,17.3,30.2
7260,1,606.0,268.1,17.0,27.0
7261,2,606.0,20.4,17.2,26.8
7262,3,606.0,97.6,16.8,28.5
7263,4,606.0,19.8,15.7,26.0
7264,5,606.0,0.0,11.1,25.6
7265,6,606.0,0.0,7.1,21.5
7266,7,606.0,0.0,8.7,24.5
7267,8,606.0,0.0,11.2,27.5
7268,9,606.0,54.0,13.9,29.7
7269,10,606.0,38.2,16.9,27.9
7270,11,606.0,112.7,18.1,31.2
7271,12,606.0,222.2,17.0,26.0
7272,1,607.0,286.6,17.0,27.0
7273,2,607.0,110.8,17.9,26.5
7274,3,607.0,95.1,16.6,27.5
7275,4,607.0,2.6,13.5,26.0
7276,5,607.0,0.0,11.1,25.6
7277,6,607.0,0.0,10.6,26.0
7278,7,607.0,0.0,9.4,24.9
7279,8,607.0,17.3,11.5,27.2
7280,9,607.0,24.3,13.3,28.9
7281,10,607.0,15.6,17.6,33.2
7282,11,607.0,241.6,18.4,31.3
7283,12,607.0,208.6,17.3,30.2
7284,1,608.0,204.8,17.8,26.3
7285,2,608.0,110.8,17.9,26.5
7286,3,608.0,91.8,16.8,27.1
7287,4,608.0,0.4,17.0,26.0
7288,5,608.0,0.0,11.3,25.2
7289,6,608.0,0.0,7.1,21.9
7290,7,608.0,0.0,9.6,22.7
7291,8,608.0,17.3,8.9,26.7
7292,9,608.0,0.8,15.3,30.5
7293,10,608.0,27.5,15.9,31.1
7294,11,608.0,71.4,18.1,31.2
7295,12,608.0,142.5,17.3,30.2
7296,1,609.0,228.8,16.9,28.6
7297,2,609.0,123.8,17.1,27.9
7298,3,609.0,116.6,16.8,28.5
7299,4,609.0,11.2,13.7,26.0
7300,5,609.0,0.0,11.1,25.6
7301,6,609.0,0.0,7.7,23.9
7302,7,609.0,0.0,8.2,24.7
7303,8,609.0,0.0,10.1,26.1
7304,9,609.0,2.3,13.9,29.7
7305,10,609.0,111.8,15.9,31.1
7306,11,609.0,293.2,18.1,31.2
7307,12,609.0,317.2,17.3,30.2
7308,1,610.0,282.8,16.9,28.6
7309,2,610.0,20.4,17.2,26.8
7310,3,610.0,95.5,16.6,27.5
7311,4,610.0,5.4,13.7,26.0
7312,5,610.0,0.0,12.8,28.4
7313,6,610.0,0.0,10.6,26.0
7314,7,610.0,0.0,7.6,23.3
7315,8,610.0,0.0,10.1,26.1
7316,9,610.0,20.8,13.3,28.9
7317,10,610.0,147.4,16.8,29.6
7318,11,610.0,124.2,17.4,31.2
7319,12,610.0,286.3,17.0,26.0
7320,1,611.0,52.6,16.4,27.7
7321,2,611.0,218.5,14.9,27.0
7322,3,611.0,179.3,16.6,27.5
7323,4,611.0,0.0,15.7,26.0
7324,5,611.0,0.0,10.9,23.6
7325,6,611.0,0.0,7.7,23.9
7326,7,611.0,0.0,9.4,24.9
7327,8,611.0,0.0,11.2,27.5
7328,9,611.0,0.0,15.3,30.5
7329,10,611.0,48.2,16.2,31.2
7330,11,611.0,447.0,15.8,29.6
7331,12,611.0,111.6,17.8,27.7
7332,1,612.0,164.4,16.4,27.7
7333,2,612.0,181.1,14.9,27.0
7334,3,612.0,0.0,16.9,26.7
7335,4,612.0,13.7,17.0,26.0
7336,5,612.0,0.0,11.1,25.6
7337,6,612.0,0.0,10.6,26.0
7338,7,612.0,0.0,8.5,22.4
7339,8,612.0,0.0,10.1,26.1
7340,9,612.0,0.0,13.9,29.7
7341,10,612.0,188.8,17.6,33.2
7342,11,612.0,232.5,18.2,30.0
7343,12,612.0,228.4,17.8,27.7
7344,1,613.0,149.9,17.0,27.0
7345,2,613.0,103.6,14.9,27.0
7346,3,613.0,30.8,16.9,26.7
7347,4,613.0,7.7,13.5,26.0
7348,5,613.0,0.0,11.3,25.2
7349,6,613.0,0.0,7.1,21.9
7350,7,613.0,0.0,8.7,24.5
7351,8,613.0,0.0,9.9,25.5
7352,9,613.0,0.0,14.4,31.0
7353,10,613.0,54.9,16.2,31.2
7354,11,613.0,144.8,17.4,31.2
7355,12,613.0,227.5,17.2,26.0
7356,1,614.0,194.5,16.4,27.7
7357,2,614.0,261.0,17.5,27.6
7358,3,614.0,50.5,16.8,27.1
7359,4,614.0,6.0,15.7,26.0
7360,5,614.0,0.0,12.8,28.4
7361,6,614.0,0.0,7.1,21.5
7362,7,614.0,0.0,9.4,24.9
7363,8,614.0,0.0,8.9,26.7
7364,9,614.0,0.5,13.9,29.7
7365,10,614.0,15.6,17.6,33.2
7366,11,614.0,152.0,18.2,30.0
7367,12,614.0,178.8,17.3,30.2
7368,1,615.0,263.4,17.0,27.0
7369,2,615.0,47.1,17.5,27.6
7370,3,615.0,97.6,16.9,26.7
7371,4,615.0,7.7,13.5,26.0
7372,5,615.0,0.0,11.3,25.2
7373,6,615.0,0.0,10.6,26.0
7374,7,615.0,0.0,8.5,22.4
7375,8,615.0,0.0,8.9,26.7
7376,9,615.0,3.8,13.9,29.7
7377,10,615.0,31.3,14.5,29.0
7378,11,615.0,195.9,15.8,29.6
7379,12,615.0,222.2,17.3,30.2
7380,1,616.0,149.9,16.9,28.6
7381,2,616.0,24.3,17.2,26.8
7382,3,616.0,51.5,16.8,27.1
7383,4,616.0,1.1,15.7,26.0
7384,5,616.0,0.0,12.8,28.4
7385,6,616.0,0.0,7.1,21.9
7386,7,616.0,0.0,8.2,24.7
7387,8,616.0,0.0,9.9,25.5
7388,9,616.0,7.6,14.4,31.0
7389,10,616.0,15.6,17.6,33.2
7390,11,616.0,84.7,17.4,31.2
7391,12,616.0,356.5,17.2,26.0
7392,1,617.0,279.1,17.8,26.3
7393,2,617.0,51.5,17.2,26.8
7394,3,617.0,116.6,16.8,27.1
7395,4,617.0,14.2,17.0,26.0
7396,5,617.0,0.0,10.4,26.0
7397,6,617.0,0.0,7.1,21.5
7398,7,617.0,0.0,7.6,23.3
7399,8,617.0,17.3,8.9,26.7
7400,9,617.0,0.0,14.4,31.0
7401,10,617.0,15.6,17.6,33.2
7402,11,617.0,109.9,18.4,31.3
7403,12,617.0,361.4,17.8,27.7
7404,1,618.0,199.6,16.9,28.6
7405,2,618.0,170.2,17.1,27.9
7406,3,618.0,55.9,16.8,27.1
7407,4,618.0,6.0,15.7,26.0
7408,5,618.0,0.0,10.9,23.6
7409,6,618.0,0.0,11.0,25.5
7410,7,618.0,0.0,8.7,24.5
7411,8,618.0,2.0,9.9,25.5
7412,9,618.0,0.0,15.3,30.5
7413,10,618.0,22.2,15.9,31.1
7414,11,618.0,124.2,18.1,31.2
7415,12,618.0,361.4,17.8,27.7
7416,1,619.0,282.8,17.0,27.0
7417,2,619.0,165.4,17.2,26.8
7418,3,619.0,0.8,16.8,28.5
7419,4,619.0,13.7,15.8,27.3
7420,5,619.0,0.0,11.3,25.2
7421,6,619.0,0.0,11.0,25.5
7422,7,619.0,0.0,9.4,24.9
7423,8,619.0,0.0,10.1,26.1
7424,9,619.0,6.1,14.4,31.0
7425,10,619.0,47.6,16.2,31.2
7426,11,619.0,128.9,18.2,30.0
7427,12,619.0,159.2,17.8,27.7
7428,1,620.0,283.6,17.8,26.3
7429,2,620.0,20.4,17.2,26.8
7430,3,620.0,43.7,16.6,27.5
7431,4,620.0,0.0,13.7,26.0
7432,5,620.0,0.0,10.9,23.6
7433,6,620.0,0.0,7.1,21.5
7434,7,620.0,0.0,7.6,23.3
7435,8,620.0,0.0,11.2,27.5
7436,9,620.0,0.2,14.3,29.8
7437,10,620.0,68.6,17.6,33.2
7438,11,620.0,112.7,18.2,30.0
7439,12,620.0,185.5,17.8,27.7
7440,1,621.0,279.1,17.8,26.3
7441,2,621.0,320.7,17.1,27.9
7442,3,621.0,26.2,16.8,28.5
7443,4,621.0,14.2,15.7,26.0
7444,5,621.0,0.0,11.3,25.2
7445,6,621.0,0.0,7.1,21.9
7446,7,621.0,0.0,7.6,23.3
7447,8,621.0,2.8,10.1,26.1
7448,9,621.0,54.0,13.3,28.9
7449,10,621.0,38.2,16.8,29.6
7450,11,621.0,195.9,17.4,31.2
7451,12,621.0,208.6,17.3,30.2
7452,1,622.0,279.1,17.8,26.3
7453,2,622.0,78.1,17.2,26.8
7454,3,622.0,1.3,16.8,27.1
7455,4,622.0,11.2,15.1,26.3
7456,5,622.0,0.0,12.8,28.4
7457,6,622.0,0.0,10.6,26.0
7458,7,622.0,0.0,9.6,22.7
7459,8,622.0,0.0,10.1,26.1
7460,9,622.0,13.5,15.3,30.1
7461,10,622.0,23.6,16.9,27.9
7462,11,622.0,140.0,18.2,30.0
7463,12,622.0,114.9,17.0,26.0
7464,1,623.0,286.6,16.4,27.7
7465,2,623.0,60.3,17.1,27.9
7466,3,623.0,78.3,16.8,27.1
7467,4,623.0,5.3,13.7,26.0
7468,5,623.0,0.4,11.1,25.6
7469,6,623.0,0.0,11.0,25.5
7470,7,623.0,0.0,8.5,22.4
7471,8,623.0,0.0,9.9,25.5
7472,9,623.0,0.0,14.3,29.8
7473,10,623.0,16.4,17.6,33.2
7474,11,623.0,152.0,18.2,30.0
7475,12,623.0,144.9,17.0,26.0
7476,1,624.0,263.4,17.0,27.0
7477,2,624.0,51.5,17.5,27.6
7478,3,624.0,30.9,15.3,28.0
7479,4,624.0,21.1,15.1,26.3
7480,5,624.0,1.4,11.1,25.6
7481,6,624.0,0.0,10.6,26.0
7482,7,624.0,0.0,7.6,23.3
7483,8,624.0,0.0,9.9,25.5
7484,9,624.0,2.3,13.9,29.7
7485,10,624.0,23.6,15.9,31.1
7486,11,624.0,128.9,18.1,31.2
7487,12,624.0,114.9,17.3,30.2
7488,1,625.0,253.1,16.9,28.6
7489,2,625.0,209.1,14.9,27.0
7490,3,625.0,48.3,16.6,27.5
7491,4,625.0,204.8,15.8,27.3
7492,5,625.0,0.0,12.8,28.4
7493,6,625.0,0.0,7.7,23.9
7494,7,625.0,0.0,9.6,22.7
7495,8,625.0,0.0,8.9,26.7
7496,9,625.0,13.5,15.3,30.1
7497,10,625.0,14.0,17.6,33.2
7498,11,625.0,241.6,18.4,31.3
7499,12,625.0,298.2,17.8,27.7
7500,1,626.0,268.1,17.0,27.0
7501,2,626.0,72.1,17.5,27.6
7502,3,626.0,95.1,16.8,27.1
7503,4,626.0,21.1,15.1,26.3
7504,5,626.0,0.0,10.4,26.0
7505,6,626.0,0.0,7.1,21.9
7506,7,626.0,0.0,7.6,23.3
7507,8,626.0,0.0,11.2,27.5
7508,9,626.0,11.7,15.3,30.1
7509,10,626.0,124.6,16.9,27.9
7510,11,626.0,231.4,17.4,31.2
7511,12,626.0,227.5,17.2,26.0
7512,1,627.0,149.9,17.8,26.3
7513,2,627.0,219.9,17.5,27.6
7514,3,627.0,179.3,16.6,27.5
7515,4,627.0,1.4,13.7,26.0
7516,5,627.0,0.0,11.3,25.2
7517,6,627.0,0.0,7.1,21.5
7518,7,627.0,0.0,9.4,24.9
7519,8,627.0,0.0,10.1,26.1
7520,9,627.0,0.0,14.3,29.8
7521,10,627.0,55.2,15.9,31.1
7522,11,627.0,150.9,18.2,30.0
7523,12,627.0,190.2,17.2,26.0
7524,1,628.0,204.8,17.0,27.0
7525,2,628.0,103.6,14.9,27.0
7526,3,628.0,54.8,16.8,27.1
7527,4,628.0,14.2,15.8,27.3
7528,5,628.0,0.0,11.1,25.6
7529,6,628.0,0.0,7.1,21.9
7530,7,628.0,0.0,9.4,24.9
7531,8,628.0,0.0,9.9,25.5
7532,9,628.0,0.8,14.3,29.8
7533,10,628.0,147.4,15.9,31.1
