,month,kasempa_precip,kaoma_precip,max_temp,min_temp,temp_fill_indicator,year,sample_date
10968,1,325.2,194.5,27.0,17.0,3.0,915.0,01-01-1964
10969,2,66.6,24.3,26.8,17.2,1.0,915.0,02-01-1985
10970,3,218.7,179.3,26.7,16.9,3.0,915.0,03-01-1978
10971,4,0.3,0.4,26.0,15.7,2.0,915.0,04-01-1979
10972,5,6.0,0.0,28.4,12.8,2.0,915.0,05-01-1988
10973,6,0.0,0.0,21.5,7.1,2.0,915.0,06-01-1983
10974,7,0.0,0.0,24.7,8.2,2.0,915.0,07-01-1972
10975,8,0.0,0.0,26.7,8.9,2.0,915.0,08-01-1974
10976,9,13.7,11.7,30.1,15.3,2.0,915.0,09-01-1966
10977,10,167.8,38.2,27.9,16.9,3.0,915.0,10-01-1970
10978,11,202.6,166.5,29.6,15.8,3.0,915.0,11-01-1965
10979,12,200.7,356.5,26.0,17.2,3.0,915.0,12-01-1988
10980,1,157.4,199.6,27.0,17.0,3.0,916.0,01-01-1983
10981,2,112.2,194.3,26.8,17.2,3.0,916.0,02-01-1989
10982,3,47.4,88.8,28.0,15.3,1.0,916.0,03-01-1982
10983,4,82.4,19.8,26.0,13.5,3.0,916.0,04-01-1978
10984,5,0.0,0.0,26.0,10.4,1.0,916.0,05-01-1980
10985,6,0.0,0.0,21.5,7.1,2.0,916.0,06-01-1988
10986,7,0.0,0.0,22.4,8.5,2.0,916.0,07-01-1976
10987,8,0.0,0.0,26.1,10.1,2.0,916.0,08-01-1973
10988,9,7.7,0.0,29.8,14.3,2.0,916.0,09-01-1967
10989,10,167.8,38.2,27.9,16.9,3.0,916.0,10-01-1970
10990,11,140.2,71.4,31.2,18.1,1.0,916.0,11-01-1990
10991,12,277.1,218.3,26.0,17.2,1.0,916.0,12-01-1985
10992,1,300.9,232.1,26.3,17.8,2.0,917.0,01-01-1969
10993,2,66.6,24.3,26.8,17.2,1.0,917.0,02-01-1985
10994,3,84.1,78.3,28.0,15.3,3.0,917.0,03-01-1972
10995,4,41.0,4.9,26.0,13.5,2.0,917.0,04-01-1972
10996,5,0.0,0.0,25.2,11.3,2.0,917.0,05-01-1962
10997,6,0.0,0.0,25.5,11.0,2.0,917.0,06-01-1964
10998,7,0.0,0.0,24.5,8.7,2.0,917.0,07-01-1969
10999,8,0.0,0.0,27.5,11.2,2.0,917.0,08-01-1976
11000,9,0.0,0.0,30.5,15.3,2.0,917.0,09-01-1978
11001,10,119.4,27.5,27.9,16.9,3.0,917.0,10-01-1971
11002,11,126.1,84.7,31.2,18.1,3.0,917.0,11-01-1980
11003,12,227.9,222.2,26.0,17.2,3.0,917.0,12-01-1989
11004,1,269.7,242.5,27.7,16.4,3.0,918.0,01-01-1961
11005,2,287.2,203.7,26.5,17.9,3.0,918.0,02-01-1962
11006,3,218.7,179.3,27.5,16.6,3.0,918.0,03-01-1978
11007,4,12.4,10.1,26.0,13.7,3.0,918.0,04-01-1963
11008,5,0.0,0.0,25.6,11.1,2.0,918.0,05-01-1983
11009,6,0.0,0.0,21.9,7.1,1.0,918.0,06-01-1981
11010,7,0.0,0.0,22.4,8.5,2.0,918.0,07-01-1974
11011,8,0.0,0.0,23.0,9.0,1.0,918.0,08-01-1980
11012,9,0.0,0.0,29.7,13.9,2.0,918.0,09-01-1974
11013,10,116.6,99.1,29.0,14.5,2.0,918.0,10-01-1984
11014,11,110.0,58.9,31.3,18.4,3.0,918.0,11-01-1989
11015,12,349.2,339.7,26.0,17.0,1.0,918.0,12-01-1980
11016,1,260.6,165.3,27.7,16.4,1.0,919.0,01-01-1980
11017,2,240.3,170.2,26.8,17.2,3.0,919.0,02-01-1980
11018,3,122.0,179.0,27.1,16.8,3.0,919.0,03-01-1980
11019,4,73.6,14.2,26.0,13.5,3.0,919.0,04-01-1976
11020,5,0.0,10.7,25.6,11.1,3.0,919.0,05-01-1965
11021,6,0.0,0.0,21.5,7.1,2.0,919.0,06-01-1974
11022,7,0.0,0.0,23.3,7.6,2.0,919.0,07-01-1987
11023,8,8.1,2.0,26.7,8.9,2.0,919.0,08-01-1972
11024,9,0.0,0.0,30.5,15.3,1.0,919.0,09-01-1985
11025,10,121.7,47.6,31.2,16.2,1.0,919.0,10-01-1985
11026,11,189.8,162.2,30.0,18.2,3.0,919.0,11-01-1984
11027,12,299.4,203.3,30.2,17.3,2.0,919.0,12-01-1969
11028,1,217.4,177.8,26.3,17.8,3.0,920.0,01-01-1965
11029,2,266.0,209.1,27.6,17.5,3.0,920.0,02-01-1961
11030,3,24.5,0.0,27.5,16.6,3.0,920.0,03-01-1963
11031,4,0.0,5.3,26.0,13.5,2.0,920.0,04-01-1989
11032,5,0.0,0.0,23.6,10.9,1.0,920.0,05-01-1981
11033,6,0.0,0.0,26.0,10.6,2.0,920.0,06-01-1973
11034,7,0.0,0.0,22.4,8.5,2.0,920.0,07-01-1989
11035,8,0.0,0.0,26.1,10.1,2.0,920.0,08-01-1987
11036,9,50.3,13.5,30.1,15.3,2.0,920.0,09-01-1972
11037,10,93.4,57.9,31.1,15.9,3.0,920.0,10-01-1976
11038,11,212.7,204.5,30.0,18.2,3.0,920.0,11-01-1974
11039,12,156.5,142.5,30.2,17.3,3.0,920.0,12-01-1965
11040,1,276.9,283.6,26.3,17.8,3.0,921.0,01-01-1970
11041,2,138.4,47.1,27.6,17.5,2.0,921.0,02-01-1987
11042,3,187.3,97.6,28.0,15.3,3.0,921.0,03-01-1961
11043,4,3.6,12.4,27.3,15.8,3.0,921.0,04-01-1968
11044,5,0.0,0.0,28.4,12.8,1.0,921.0,05-01-1990
11045,6,0.0,0.0,21.9,7.1,2.0,921.0,06-01-1965
11046,7,0.0,0.0,24.7,8.2,2.0,921.0,07-01-1966
11047,8,0.0,7.3,26.7,8.9,2.0,921.0,08-01-1988
11048,9,0.0,3.8,29.7,13.9,2.0,921.0,09-01-1983
11049,10,110.7,54.9,29.0,14.5,3.0,921.0,10-01-1965
11050,11,163.6,150.9,30.0,18.2,1.0,921.0,11-01-1986
11051,12,139.4,208.1,30.2,17.3,1.0,921.0,12-01-1981
11052,1,269.7,242.5,26.3,17.8,3.0,922.0,01-01-1961
11053,2,169.6,60.5,27.6,17.5,3.0,922.0,02-01-1984
11054,3,32.5,53.8,26.7,16.9,2.0,922.0,03-01-1970
11055,4,19.3,0.0,26.0,15.7,2.0,922.0,04-01-1975
11056,5,0.0,0.0,24.6,10.2,2.0,922.0,05-01-1973
11057,6,0.0,0.0,26.0,10.6,2.0,922.0,06-01-1988
11058,7,0.0,0.0,24.5,8.7,2.0,922.0,07-01-1967
11059,8,0.0,0.0,26.7,8.9,2.0,922.0,08-01-1969
11060,9,16.7,11.8,30.1,15.3,2.0,922.0,09-01-1979
11061,10,73.5,41.1,31.2,16.2,2.0,922.0,10-01-1989
11062,11,135.2,128.9,31.2,18.1,3.0,922.0,11-01-1964
11063,12,243.9,208.6,30.2,17.3,2.0,922.0,12-01-1968
11064,1,156.3,219.4,28.6,16.9,2.0,923.0,01-01-1968
11065,2,183.1,70.8,26.5,17.9,3.0,923.0,02-01-1967
11066,3,6.1,0.8,27.5,16.6,3.0,923.0,03-01-1968
11067,4,20.4,0.0,26.0,17.0,1.0,923.0,04-01-1980
11068,5,0.0,0.0,25.6,11.1,1.0,923.0,05-01-1986
11069,6,0.0,0.0,21.9,7.1,2.0,923.0,06-01-1983
11070,7,0.0,0.0,24.7,8.2,2.0,923.0,07-01-1975
11071,8,7.0,0.0,25.5,9.9,1.0,923.0,08-01-1985
11072,9,62.1,24.3,28.9,13.3,1.0,923.0,09-01-1990
11073,10,119.7,96.1,29.0,14.5,1.0,923.0,10-01-1980
11074,11,135.2,128.9,29.6,15.8,3.0,923.0,11-01-1964
11075,12,126.1,40.9,30.2,17.3,3.0,923.0,12-01-1986
11076,1,254.9,149.9,26.3,17.8,3.0,924.0,01-01-1979
11077,2,281.6,272.9,26.5,17.9,1.0,924.0,02-01-1981
11078,3,71.9,59.7,26.7,16.9,1.0,924.0,03-01-1981
11079,4,12.4,10.1,27.3,15.8,3.0,924.0,04-01-1963
11080,5,4.8,11.0,24.6,10.2,3.0,924.0,05-01-1966
11081,6,0.0,0.0,21.9,7.1,2.0,924.0,06-01-1974
11082,7,0.0,0.0,24.7,8.2,2.0,924.0,07-01-1979
11083,8,0.0,0.0,25.5,9.9,2.0,924.0,08-01-1989
11084,9,7.8,0.0,29.7,13.9,1.0,924.0,09-01-1981
11085,10,114.0,48.2,31.2,16.2,2.0,924.0,10-01-1967
11086,11,189.8,162.2,31.2,18.1,3.0,924.0,11-01-1984
11087,12,311.1,228.4,30.2,17.3,3.0,924.0,12-01-1976
11088,1,214.8,286.6,26.3,17.8,3.0,925.0,01-01-1974
11089,2,190.8,123.8,27.9,17.1,3.0,925.0,02-01-1969
11090,3,200.2,177.7,27.5,16.6,3.0,925.0,03-01-1976
11091,4,61.2,21.1,26.3,15.1,1.0,925.0,04-01-1990
11092,5,0.0,0.0,25.2,11.3,2.0,925.0,05-01-1972
11093,6,0.0,0.0,23.9,7.7,2.0,925.0,06-01-1961
11094,7,0.0,0.0,22.4,8.5,2.0,925.0,07-01-1973
11095,8,0.0,0.0,23.0,9.0,2.0,925.0,08-01-1977
11096,9,21.2,19.2,30.1,15.3,2.0,925.0,09-01-1970
11097,10,73.5,41.1,31.2,16.2,2.0,925.0,10-01-1989
11098,11,339.6,231.4,31.2,18.1,3.0,925.0,11-01-1979
11099,12,178.1,158.0,30.2,17.3,3.0,925.0,12-01-1961
11100,1,190.8,204.8,27.7,16.4,3.0,926.0,01-01-1963
11101,2,148.2,103.6,27.0,14.9,1.0,926.0,02-01-1986
11102,3,45.1,14.5,28.0,15.3,3.0,926.0,03-01-1973
11103,4,0.0,0.0,26.0,13.5,2.0,926.0,04-01-1964
11104,5,0.0,0.0,23.6,10.9,1.0,926.0,05-01-1981
11105,6,0.0,0.0,25.5,11.0,2.0,926.0,06-01-1987
11106,7,0.0,0.0,22.4,8.5,1.0,926.0,07-01-1980
11107,8,1.0,32.5,27.2,11.5,1.0,926.0,08-01-1982
11108,9,13.7,11.7,30.1,15.3,2.0,926.0,09-01-1966
11109,10,146.4,97.8,27.9,16.9,2.0,926.0,10-01-1963
11110,11,215.2,124.2,31.3,18.4,3.0,926.0,11-01-1975
11111,12,268.4,185.5,27.7,17.8,3.0,926.0,12-01-1987
11112,1,214.8,286.6,28.6,16.9,3.0,927.0,01-01-1974
11113,2,259.9,165.4,26.8,17.2,3.0,927.0,02-01-1966
11114,3,122.0,179.0,28.5,16.8,3.0,927.0,03-01-1980
11115,4,0.8,0.0,26.0,17.0,2.0,927.0,04-01-1969
11116,5,0.0,0.0,28.4,12.8,1.0,927.0,05-01-1990
11117,6,0.0,0.0,21.9,7.1,2.0,927.0,06-01-1963
11118,7,0.0,0.0,23.3,7.6,2.0,927.0,07-01-1974
11119,8,0.0,0.0,26.7,8.9,2.0,927.0,08-01-1979
11120,9,70.9,0.2,29.8,14.3,1.0,927.0,09-01-1982
11121,10,63.0,31.3,27.9,16.9,3.0,927.0,10-01-1968
11122,11,215.2,124.2,31.3,18.4,3.0,927.0,11-01-1975
11123,12,268.4,185.5,26.0,17.2,3.0,927.0,12-01-1987
11124,1,324.0,279.1,27.7,16.4,3.0,928.0,01-01-1971
11125,2,223.2,218.5,27.6,17.5,3.0,928.0,02-01-1963
11126,3,34.7,51.5,27.1,16.8,2.0,928.0,03-01-1983
11127,4,6.9,6.0,26.0,15.7,1.0,928.0,04-01-1982
11128,5,0.0,0.0,28.4,12.8,2.0,928.0,05-01-1977
11129,6,0.0,0.0,23.9,7.7,2.0,928.0,06-01-1970
11130,7,0.0,0.0,23.3,7.6,1.0,928.0,07-01-1981
11131,8,0.0,0.0,26.1,10.1,2.0,928.0,08-01-1974
11132,9,70.9,0.2,29.8,14.3,1.0,928.0,09-01-1982
11133,10,74.1,124.6,29.0,14.5,3.0,928.0,10-01-1961
11134,11,135.2,128.9,31.3,18.4,3.0,928.0,11-01-1964
11135,12,262.1,139.3,27.7,17.8,3.0,928.0,12-01-1978
11136,1,156.3,219.4,28.6,16.9,2.0,929.0,01-01-1968
11137,2,124.1,20.4,26.8,17.2,2.0,929.0,02-01-1970
11138,3,109.3,91.8,27.5,16.6,3.0,929.0,03-01-1977
11139,4,41.0,4.9,26.0,17.0,2.0,929.0,04-01-1972
11140,5,0.0,0.0,23.6,10.9,2.0,929.0,05-01-1976
11141,6,0.0,0.0,21.5,7.1,2.0,929.0,06-01-1965
11142,7,0.0,0.0,22.7,9.6,2.0,929.0,07-01-1972
11143,8,0.0,0.4,23.0,9.0,2.0,929.0,08-01-1984
11144,9,62.1,24.3,28.9,13.3,1.0,929.0,09-01-1990
11145,10,81.6,167.0,29.6,16.8,3.0,929.0,10-01-1979
11146,11,135.2,128.9,30.0,18.2,3.0,929.0,11-01-1964
11147,12,270.5,159.2,26.0,17.0,3.0,929.0,12-01-1975
11148,1,175.0,263.4,27.0,17.0,1.0,930.0,01-01-1981
11149,2,240.3,170.2,26.8,17.2,3.0,930.0,02-01-1980
11150,3,207.5,50.5,27.1,16.8,1.0,930.0,03-01-1985
11151,4,0.3,0.4,26.0,15.7,2.0,930.0,04-01-1979
11152,5,0.0,0.0,26.0,10.4,2.0,930.0,05-01-1983
11153,6,0.0,0.0,21.9,7.1,2.0,930.0,06-01-1977
11154,7,0.0,0.0,24.7,8.2,1.0,930.0,07-01-1985
11155,8,0.0,0.4,23.0,9.0,2.0,930.0,08-01-1984
11156,9,0.0,3.8,29.8,14.3,2.0,930.0,09-01-1983
11157,10,146.6,147.4,31.1,15.9,3.0,930.0,10-01-1969
11158,11,266.2,140.1,31.2,18.1,3.0,930.0,11-01-1970
11159,12,396.5,361.4,26.0,17.2,3.0,930.0,12-01-1962
11160,1,250.4,228.8,27.0,17.0,3.0,931.0,01-01-1962
11161,2,66.6,24.3,26.8,17.2,1.0,931.0,02-01-1985
11162,3,71.9,59.7,26.7,16.9,1.0,931.0,03-01-1981
11163,4,3.6,12.4,26.3,15.1,3.0,931.0,04-01-1968
11164,5,0.0,0.0,25.2,11.3,1.0,931.0,05-01-1985
11165,6,0.0,0.0,21.5,7.1,2.0,931.0,06-01-1983
11166,7,0.0,0.0,22.7,9.6,2.0,931.0,07-01-1987
11167,8,0.0,0.0,27.5,11.2,2.0,931.0,08-01-1987
11168,9,0.0,0.0,31.0,14.4,2.0,931.0,09-01-1974
11169,10,93.4,57.9,31.1,15.9,3.0,931.0,10-01-1976
11170,11,215.2,124.2,31.3,18.4,3.0,931.0,11-01-1975
11171,12,295.9,317.2,26.0,17.2,3.0,931.0,12-01-1970
11172,1,296.3,316.4,26.3,17.8,3.0,932.0,01-01-1966
11173,2,96.4,41.0,27.9,17.1,1.0,932.0,02-01-1990
11174,3,182.5,92.3,28.0,15.3,3.0,932.0,03-01-1988
11175,4,1.0,1.1,26.0,15.7,2.0,932.0,04-01-1988
11176,5,0.0,0.0,23.6,10.9,2.0,932.0,05-01-1976
11177,6,0.0,0.0,23.9,7.7,1.0,932.0,06-01-1985
11178,7,0.0,0.0,22.4,8.5,2.0,932.0,07-01-1988
11179,8,2.3,0.0,26.1,10.1,2.0,932.0,08-01-1970
11180,9,5.5,23.2,28.9,13.3,2.0,932.0,09-01-1989
11181,10,116.6,99.1,29.6,16.8,2.0,932.0,10-01-1984
11182,11,130.2,112.7,31.2,17.4,3.0,932.0,11-01-1972
11183,12,130.1,114.9,26.0,17.2,3.0,932.0,12-01-1982
11184,1,270.8,164.4,27.7,16.4,2.0,933.0,01-01-1975
11185,2,240.3,170.2,26.5,17.9,3.0,933.0,02-01-1980
11186,3,109.3,91.8,28.5,16.8,3.0,933.0,03-01-1977
11187,4,43.5,13.7,27.3,15.8,3.0,933.0,04-01-1962
11188,5,0.0,0.0,28.4,12.8,2.0,933.0,05-01-1979
11189,6,0.0,0.0,21.5,7.1,2.0,933.0,06-01-1961
11190,7,0.0,0.0,22.4,8.5,1.0,933.0,07-01-1980
11191,8,16.2,0.0,26.1,10.1,2.0,933.0,08-01-1965
11192,9,0.0,12.0,30.1,15.3,2.0,933.0,09-01-1971
11193,10,74.1,124.6,31.1,15.9,3.0,933.0,10-01-1961
11194,11,249.5,98.5,29.6,15.8,3.0,933.0,11-01-1987
11195,12,180.8,178.8,30.2,17.3,3.0,933.0,12-01-1967
11196,1,157.4,199.6,28.6,16.9,3.0,934.0,01-01-1983
11197,2,66.6,24.3,26.8,17.2,1.0,934.0,02-01-1985
11198,3,109.3,91.8,26.7,16.9,3.0,934.0,03-01-1977
11199,4,108.9,204.8,27.3,15.8,1.0,934.0,04-01-1986
11200,5,0.0,10.7,23.6,10.9,3.0,934.0,05-01-1965
11201,6,0.0,0.0,21.5,7.1,2.0,934.0,06-01-1979
11202,7,0.0,0.0,23.3,7.6,2.0,934.0,07-01-1984
11203,8,0.0,7.3,26.7,8.9,2.0,934.0,08-01-1988
11204,9,5.6,0.0,29.7,13.9,2.0,934.0,09-01-1961
11205,10,116.6,99.1,27.9,16.9,2.0,934.0,10-01-1984
11206,11,134.8,144.8,30.0,18.2,3.0,934.0,11-01-1966
11207,12,396.5,361.4,26.0,17.2,3.0,934.0,12-01-1962
11208,1,250.3,268.1,27.0,17.0,2.0,935.0,01-01-1987
11209,2,266.0,209.1,26.8,17.2,3.0,935.0,02-01-1961
11210,3,32.5,53.8,26.7,16.9,2.0,935.0,03-01-1970
11211,4,0.0,7.7,26.0,13.5,1.0,935.0,04-01-1985
11212,5,0.0,0.0,23.6,10.9,2.0,935.0,05-01-1963
11213,6,0.0,0.0,25.5,11.0,1.0,935.0,06-01-1990
11214,7,0.0,0.0,24.5,8.7,2.0,935.0,07-01-1961
11215,8,0.0,0.0,26.7,8.9,2.0,935.0,08-01-1963
11216,9,0.0,0.0,31.0,14.4,2.0,935.0,09-01-1974
11217,10,146.6,147.4,29.0,14.5,3.0,935.0,10-01-1969
11218,11,266.2,140.1,31.2,17.4,3.0,935.0,11-01-1970
11219,12,396.5,361.4,26.0,17.2,3.0,935.0,12-01-1962
11220,1,99.0,52.6,27.0,17.0,3.0,936.0,01-01-1973
11221,2,193.9,181.1,27.6,17.5,3.0,936.0,02-01-1968
11222,3,182.5,92.3,28.0,15.3,3.0,936.0,03-01-1988
11223,4,13.2,4.5,26.0,15.7,2.0,936.0,04-01-1983
11224,5,6.0,0.0,24.6,10.2,2.0,936.0,05-01-1988
11225,6,0.0,0.0,26.0,10.6,1.0,936.0,06-01-1982
11226,7,0.0,0.0,24.7,8.2,1.0,936.0,07-01-1985
11227,8,0.0,0.0,23.0,9.0,2.0,936.0,08-01-1975
11228,9,54.5,20.8,28.9,13.3,2.0,936.0,09-01-1976
11229,10,16.6,14.0,33.2,17.6,2.0,936.0,10-01-1966
11230,11,189.8,162.2,31.2,17.4,3.0,936.0,11-01-1984
11231,12,295.9,317.2,26.0,17.2,3.0,936.0,12-01-1970
11232,1,270.8,164.4,27.7,16.4,2.0,937.0,01-01-1975
11233,2,259.9,165.4,26.5,17.9,3.0,937.0,02-01-1966
11234,3,86.4,95.1,28.0,15.3,3.0,937.0,03-01-1984
11235,4,4.0,5.4,26.0,17.0,2.0,937.0,04-01-1987
11236,5,0.0,0.0,28.4,12.8,2.0,937.0,05-01-1970
11237,6,0.0,0.0,21.5,7.1,2.0,937.0,06-01-1975
11238,7,0.0,0.0,22.4,8.5,2.0,937.0,07-01-1974
11239,8,0.0,0.0,27.5,11.2,2.0,937.0,08-01-1987
11240,9,2.5,7.6,31.0,14.4,1.0,937.0,09-01-1980
11241,10,74.1,124.6,31.1,15.9,3.0,937.0,10-01-1961
11242,11,184.1,140.0,31.2,17.4,3.0,937.0,11-01-1969
11243,12,295.9,317.2,26.0,17.0,3.0,937.0,12-01-1970
11244,1,260.6,165.3,27.7,16.4,1.0,938.0,01-01-1980
11245,2,286.9,261.0,27.9,17.1,3.0,938.0,02-01-1988
11246,3,24.5,0.0,26.7,16.9,3.0,938.0,03-01-1963
11247,4,23.1,14.2,26.0,13.5,3.0,938.0,04-01-1974
11248,5,0.0,0.0,25.6,11.1,2.0,938.0,05-01-1975
11249,6,0.0,0.0,26.0,10.6,2.0,938.0,06-01-1987
11250,7,0.0,0.0,23.3,7.6,2.0,938.0,07-01-1967
11251,8,0.0,2.8,23.0,9.0,2.0,938.0,08-01-1964
11252,9,7.7,0.0,29.8,14.3,2.0,938.0,09-01-1967
11253,10,115.6,55.2,27.9,16.9,3.0,938.0,10-01-1983
11254,11,189.8,162.2,30.0,18.2,3.0,938.0,11-01-1984
11255,12,178.1,158.0,26.0,17.0,3.0,938.0,12-01-1961
11256,1,217.4,177.8,27.0,17.0,3.0,939.0,01-01-1965
11257,2,158.9,174.2,26.5,17.9,3.0,939.0,02-01-1972
11258,3,53.4,54.8,26.7,16.9,2.0,939.0,03-01-1966
11259,4,4.0,5.4,26.0,13.5,2.0,939.0,04-01-1987
11260,5,0.0,0.0,28.4,12.8,1.0,939.0,05-01-1990
11261,6,0.0,0.0,21.9,7.1,2.0,939.0,06-01-1978
11262,7,0.0,0.0,24.9,9.4,2.0,939.0,07-01-1963
11263,8,2.3,0.0,26.7,8.9,2.0,939.0,08-01-1970
11264,9,7.7,0.0,31.0,14.4,2.0,939.0,09-01-1973
11265,10,32.6,15.6,33.2,17.6,1.0,939.0,10-01-1990
11266,11,174.0,241.6,31.2,18.1,3.0,939.0,11-01-1983
11267,12,227.9,222.2,27.7,17.8,3.0,939.0,12-01-1989
11268,1,300.9,232.1,26.3,17.8,2.0,940.0,01-01-1969
11269,2,193.9,181.1,27.9,17.1,3.0,940.0,02-01-1968
11270,3,71.9,59.7,26.7,16.9,1.0,940.0,03-01-1981
11271,4,19.3,0.0,26.0,17.0,2.0,940.0,04-01-1975
11272,5,0.0,0.0,24.6,10.2,2.0,940.0,05-01-1968
11273,6,0.0,0.0,21.9,7.1,2.0,940.0,06-01-1963
11274,7,0.0,0.0,24.7,8.2,1.0,940.0,07-01-1985
11275,8,0.0,0.0,27.5,11.2,2.0,940.0,08-01-1974
11276,9,0.0,3.8,29.8,14.3,2.0,940.0,09-01-1983
11277,10,121.6,48.6,31.2,16.2,2.0,940.0,10-01-1964
11278,11,332.5,195.9,31.2,17.4,3.0,940.0,11-01-1977
11279,12,311.1,228.4,26.0,17.2,3.0,940.0,12-01-1976
11280,1,296.3,316.4,28.6,16.9,3.0,941.0,01-01-1966
11281,2,101.2,89.2,27.9,17.1,3.0,941.0,02-01-1965
11282,3,109.3,91.8,28.5,16.8,3.0,941.0,03-01-1977
11283,4,43.5,13.7,26.0,17.0,3.0,941.0,04-01-1962
11284,5,4.8,11.0,24.6,10.2,3.0,941.0,05-01-1966
11285,6,0.0,0.0,26.0,10.6,2.0,941.0,06-01-1962
11286,7,0.0,0.0,23.3,7.6,2.0,941.0,07-01-1968
11287,8,0.0,0.0,26.1,10.1,2.0,941.0,08-01-1969
11288,9,5.5,23.2,28.9,13.3,2.0,941.0,09-01-1989
11289,10,121.6,48.6,31.2,16.2,2.0,941.0,10-01-1964
11290,11,230.1,293.2,31.3,18.4,3.0,941.0,11-01-1978
11291,12,161.2,115.5,26.0,17.0,3.0,941.0,12-01-1963
11292,1,296.3,316.4,27.0,17.0,3.0,942.0,01-01-1966
11293,2,101.2,89.2,26.5,17.9,3.0,942.0,02-01-1965
11294,3,218.7,179.3,27.1,16.8,3.0,942.0,03-01-1978
11295,4,1.0,11.2,26.0,15.7,3.0,942.0,04-01-1971
11296,5,0.0,0.0,23.6,10.9,2.0,942.0,05-01-1971
11297,6,0.0,0.0,23.9,7.7,2.0,942.0,06-01-1962
11298,7,0.0,0.0,24.7,8.2,2.0,942.0,07-01-1973
11299,8,0.0,0.0,27.5,11.2,2.0,942.0,08-01-1978
